filename,category,model,which MR is violated,manual check result,False Negative Reason
ILSVRC2012_val_00008429.JPEG,"gong, tam-tam",nasnet_large,MR-2,TP,
ILSVRC2012_val_00008437.JPEG,"pop bottle, soda bottle",resnet101,MR-2,TP,
ILSVRC2012_val_00008480.JPEG,ski mask,resnet101,MR-2,TP,
ILSVRC2012_val_00008497.JPEG,"unicycle, monocycle",resnet101,MR-2,TP,
ILSVRC2012_val_00008538.JPEG,nail,mobilenet,MR-2,TP,
ILSVRC2012_val_00008692.JPEG,brain coral,mobilenet,MR-2,TP,
ILSVRC2012_val_00008746.JPEG,jacamar,nasnet_large,MR-2,TP,
ILSVRC2012_val_00008807.JPEG,"whiptail, whiptail lizard",nasnet_large,MR-2,TP,
ILSVRC2012_val_00008861.JPEG,"odometer, hodometer, mileometer, milometer",resnet101,MR-2,TP,
ILSVRC2012_val_00008950.JPEG,parking meter,resnet101,MR-2,TP,
ILSVRC2012_val_00008952.JPEG,stingray,mobilenet,MR-2,TP,
ILSVRC2012_val_00009007.JPEG,Japanese spaniel,mobilenet,MR-2,TP,
ILSVRC2012_val_00009126.JPEG,obelisk,resnet101,MR-2,TP,
ILSVRC2012_val_00009126.JPEG,obelisk,mobilenet,MR-2,TP,
ILSVRC2012_val_00009276.JPEG,volleyball,nasnet_large,MR-2,TP,
ILSVRC2012_val_00009290.JPEG,ski mask,nasnet_large,MR-2,TP,
ILSVRC2012_val_00009300.JPEG,"grille, radiator grille",mobilenet,MR-2,TP,
ILSVRC2012_val_00009395.JPEG,"flute, transverse flute",nasnet_large,MR-2,TP,
ILSVRC2012_val_00009627.JPEG,"medicine chest, medicine cabinet",resnet101,MR-2,TP,
ILSVRC2012_val_00009637.JPEG,"white stork, Ciconia ciconia",resnet101,MR-2,TP,
ILSVRC2012_val_00009646.JPEG,"bagel, beigel",resnet101,MR-2,TP,
ILSVRC2012_val_00009660.JPEG,"Shetland sheepdog, Shetland sheep dog, Shetland",resnet101,MR-2,TP,
ILSVRC2012_val_00009789.JPEG,"cairn, cairn terrier",resnet101,MR-2,TP,
ILSVRC2012_val_00009792.JPEG,chest,nasnet_large,MR-2,TP,
ILSVRC2012_val_00009886.JPEG,crutch,mobilenet,MR-2,TP,
ILSVRC2012_val_00009918.JPEG,"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",nasnet_large,MR-2,TP,
ILSVRC2012_val_00010032.JPEG,ping-pong ball,resnet101,MR-2,TP,
ILSVRC2012_val_00010114.JPEG,torch,resnet101,MR-2,TP,
ILSVRC2012_val_00010115.JPEG,stove,nasnet_large,MR-2,TP,
ILSVRC2012_val_00010179.JPEG,"lakeside, lakeshore",nasnet_large,MR-2,TP,
ILSVRC2012_val_00010195.JPEG,"container ship, containership, container vessel",mobilenet,MR-2,TP,
ILSVRC2012_val_00010313.JPEG,"dogsled, dog sled, dog sleigh",resnet101,MR-2,TP,
ILSVRC2012_val_00010347.JPEG,fountain,resnet101,MR-2,TP,
ILSVRC2012_val_00010375.JPEG,"miniskirt, mini",resnet101,MR-2,TP,
ILSVRC2012_val_00010379.JPEG,rain barrel,mobilenet,MR-2,TP,
ILSVRC2012_val_00010403.JPEG,"promontory, headland, head, foreland",nasnet_large,MR-2,TP,
ILSVRC2012_val_00010458.JPEG,reel,nasnet_large,MR-2,TP,
ILSVRC2012_val_00010488.JPEG,turnstile,mobilenet,MR-2,TP,
ILSVRC2012_val_00010511.JPEG,oxcart,mobilenet,MR-2,TP,
ILSVRC2012_val_00010637.JPEG,"cab, hack, taxi, taxicab",nasnet_large,MR-2,TP,
ILSVRC2012_val_00010645.JPEG,"Madagascar cat, ring-tailed lemur, Lemur catta",nasnet_large,MR-2,FP,Uncertain
ILSVRC2012_val_00010716.JPEG,"punching bag, punch bag, punching ball, punchball",resnet101,MR-2,FP,Uncertain
ILSVRC2012_val_00010808.JPEG,"vizsla, Hungarian pointer",mobilenet,MR-2,TP,
ILSVRC2012_val_00010870.JPEG,water snake,mobilenet,MR-2,TP,
ILSVRC2012_val_00010882.JPEG,"switch, electric switch, electrical switch",resnet101,MR-2,TP,
ILSVRC2012_val_00011163.JPEG,"hog, pig, grunter, squealer, Sus scrofa",nasnet_large,MR-2,TP,
ILSVRC2012_val_00011167.JPEG,bee,nasnet_large,MR-2,TP,
ILSVRC2012_val_00011170.JPEG,"chain saw, chainsaw",resnet101,MR-2,TP,
ILSVRC2012_val_00011284.JPEG,radiator,nasnet_large,MR-2,TP,
ILSVRC2012_val_00011299.JPEG,"seat belt, seatbelt",resnet101,MR-2,TP,
ILSVRC2012_val_00011310.JPEG,comic book,nasnet_large,MR-2,TP,
ILSVRC2012_val_00011367.JPEG,"miniskirt, mini",resnet101,MR-2,TP,
ILSVRC2012_val_00011399.JPEG,partridge,mobilenet,MR-2,TP,
ILSVRC2012_val_00011454.JPEG,"patio, terrace",resnet101,MR-2,FP,Uncertain
ILSVRC2012_val_00011459.JPEG,"racket, racquet",mobilenet,MR-2,TP,
ILSVRC2012_val_00011533.JPEG,"barrel, cask",mobilenet,MR-2,TP,
ILSVRC2012_val_00011546.JPEG,sliding door,nasnet_large,MR-2,TP,
ILSVRC2012_val_00011577.JPEG,"washbasin, handbasin, washbowl, lavabo, wash-hand basin",resnet101,MR-2,TP,
ILSVRC2012_val_00011660.JPEG,boathouse,nasnet_large,MR-2,TP,
ILSVRC2012_val_00011667.JPEG,"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi",nasnet_large,MR-2,TP,
ILSVRC2012_val_00011676.JPEG,oxygen mask,nasnet_large,MR-2,FP,Uncertain
ILSVRC2012_val_00011705.JPEG,oxcart,mobilenet,MR-2,TP,
ILSVRC2012_val_00011768.JPEG,"Maltese dog, Maltese terrier, Maltese",mobilenet,MR-2,TP,
ILSVRC2012_val_00011771.JPEG,damselfly,resnet101,MR-2,TP,
ILSVRC2012_val_00011783.JPEG,"lacewing, lacewing fly",resnet101,MR-2,TP,
ILSVRC2012_val_00011785.JPEG,"flute, transverse flute",nasnet_large,MR-2,TP,
ILSVRC2012_val_00011960.JPEG,"gong, tam-tam",nasnet_large,MR-2,TP,
ILSVRC2012_val_00011991.JPEG,"home theater, home theatre",nasnet_large,MR-2,TP,
ILSVRC2012_val_00012084.JPEG,Windsor tie,resnet101,MR-2,TP,
ILSVRC2012_val_00012091.JPEG,swing,mobilenet,MR-2,TP,
ILSVRC2012_val_00012091.JPEG,swing,nasnet_large,MR-2,TP,
ILSVRC2012_val_00012101.JPEG,knot,nasnet_large,MR-2,TP,
ILSVRC2012_val_00012176.JPEG,sea lion,mobilenet,MR-2,TP,
ILSVRC2012_val_00012214.JPEG,"breakwater, groin, groyne, mole, bulwark, seawall, jetty",nasnet_large,MR-2,TP,
ILSVRC2012_val_00012261.JPEG,"lakeside, lakeshore",mobilenet,MR-2,TP,
ILSVRC2012_val_00012261.JPEG,"lakeside, lakeshore",nasnet_large,MR-2,TP,
ILSVRC2012_val_00012358.JPEG,trilobite,nasnet_large,MR-2,TP,
ILSVRC2012_val_00012362.JPEG,"miniskirt, mini",nasnet_large,MR-2,TP,
ILSVRC2012_val_00012476.JPEG,"radio telescope, radio reflector",mobilenet,MR-2,TP,
ILSVRC2012_val_00012479.JPEG,"balance beam, beam",mobilenet,MR-2,TP,
ILSVRC2012_val_00012590.JPEG,dumbbell,nasnet_large,MR-2,TP,
ILSVRC2012_val_00012626.JPEG,shovel,resnet101,MR-2,TP,
ILSVRC2012_val_00012641.JPEG,"iron, smoothing iron",nasnet_large,MR-2,TP,
ILSVRC2012_val_00012775.JPEG,barn,nasnet_large,MR-2,TP,
ILSVRC2012_val_00012833.JPEG,"hyena, hyaena",mobilenet,MR-2,TP,
ILSVRC2012_val_00012848.JPEG,"flagpole, flagstaff",mobilenet,MR-2,TP,
ILSVRC2012_val_00012940.JPEG,"Madagascar cat, ring-tailed lemur, Lemur catta",mobilenet,MR-2,TP,
ILSVRC2012_val_00012996.JPEG,"pop bottle, soda bottle",resnet101,MR-2,TP,
ILSVRC2012_val_00013012.JPEG,"racket, racquet",nasnet_large,MR-2,TP,
ILSVRC2012_val_00013034.JPEG,"hyena, hyaena",resnet101,MR-2,TP,
ILSVRC2012_val_00013216.JPEG,table lamp,resnet101,MR-2,TP,
ILSVRC2012_val_00013240.JPEG,"black-footed ferret, ferret, Mustela nigripes",mobilenet,MR-2,TP,
ILSVRC2012_val_00013300.JPEG,steel drum,nasnet_large,MR-2,TP,
ILSVRC2012_val_00013307.JPEG,digital watch,resnet101,MR-2,TP,
ILSVRC2012_val_00013344.JPEG,"bathtub, bathing tub, bath, tub",nasnet_large,MR-2,TP,
ILSVRC2012_val_00013358.JPEG,"white wolf, Arctic wolf, Canis lupus tundrarum",resnet101,MR-2,TP,
ILSVRC2012_val_00013391.JPEG,"puck, hockey puck",nasnet_large,MR-2,TP,
ILSVRC2012_val_00013498.JPEG,"doormat, welcome mat",resnet101,MR-2,TP,
ILSVRC2012_val_00013500.JPEG,vestment,mobilenet,MR-2,TP,
ILSVRC2012_val_00013546.JPEG,"horizontal bar, high bar",resnet101,MR-2,TP,
ILSVRC2012_val_00013701.JPEG,power drill,mobilenet,MR-2,TP,
ILSVRC2012_val_00013710.JPEG,"ear, spike, capitulum",nasnet_large,MR-2,TP,
ILSVRC2012_val_00013784.JPEG,muzzle,nasnet_large,MR-2,TP,
ILSVRC2012_val_00013816.JPEG,power drill,nasnet_large,MR-2,TP,
ILSVRC2012_val_00013924.JPEG,"grasshopper, hopper",resnet101,MR-2,TP,
ILSVRC2012_val_00014009.JPEG,eft,nasnet_large,MR-2,TP,
ILSVRC2012_val_00014016.JPEG,"lakeside, lakeshore",resnet101,MR-2,TP,
ILSVRC2012_val_00014062.JPEG,"racket, racquet",nasnet_large,MR-2,TP,
ILSVRC2012_val_00014089.JPEG,"drum, membranophone, tympan",mobilenet,MR-2,TP,
ILSVRC2012_val_00014160.JPEG,pill bottle,resnet101,MR-2,TP,
ILSVRC2012_val_00014180.JPEG,hen,resnet101,MR-2,TP,
ILSVRC2012_val_00014242.JPEG,speedboat,nasnet_large,MR-2,TP,
ILSVRC2012_val_00014286.JPEG,"motor scooter, scooter",mobilenet,MR-2,TP,
ILSVRC2012_val_00014382.JPEG,basketball,mobilenet,MR-2,TP,
ILSVRC2012_val_00014411.JPEG,"refrigerator, icebox",resnet101,MR-2,TP,
ILSVRC2012_val_00014531.JPEG,maypole,resnet101,MR-2,TP,
ILSVRC2012_val_00014565.JPEG,volleyball,mobilenet,MR-2,TP,
ILSVRC2012_val_00014600.JPEG,gown,nasnet_large,MR-2,TP,
ILSVRC2012_val_00014656.JPEG,"hippopotamus, hippo, river horse, Hippopotamus amphibius",nasnet_large,MR-2,TP,
ILSVRC2012_val_00014667.JPEG,balloon,mobilenet,MR-2,TP,
ILSVRC2012_val_00014677.JPEG,wok,resnet101,MR-2,TP,
ILSVRC2012_val_00014721.JPEG,boxer,resnet101,MR-2,FP,Uncertain
ILSVRC2012_val_00014760.JPEG,whistle,resnet101,MR-2,TP,
ILSVRC2012_val_00014763.JPEG,sturgeon,resnet101,MR-2,TP,
ILSVRC2012_val_00014769.JPEG,green mamba,resnet101,MR-2,TP,
ILSVRC2012_val_00014805.JPEG,"American coot, marsh hen, mud hen, water hen, Fulica americana",mobilenet,MR-2,TP,
ILSVRC2012_val_00015003.JPEG,coral reef,resnet101,MR-2,TP,
ILSVRC2012_val_00015024.JPEG,anemone fish,resnet101,MR-2,TP,
ILSVRC2012_val_00015055.JPEG,"microphone, mike",nasnet_large,MR-2,TP,
ILSVRC2012_val_00015091.JPEG,"spotted salamander, Ambystoma maculatum",resnet101,MR-2,TP,
ILSVRC2012_val_00015124.JPEG,zebra,mobilenet,MR-2,TP,
ILSVRC2012_val_00015190.JPEG,"Gila monster, Heloderma suspectum",mobilenet,MR-2,TP,
ILSVRC2012_val_00015249.JPEG,"Afghan hound, Afghan",resnet101,MR-2,TP,
ILSVRC2012_val_00015279.JPEG,Loafer,resnet101,MR-2,TP,
ILSVRC2012_val_00015451.JPEG,marmot,resnet101,MR-2,TP,
ILSVRC2012_val_00015498.JPEG,airliner,nasnet_large,MR-2,TP,
ILSVRC2012_val_00015579.JPEG,tarantula,resnet101,MR-2,TP,
ILSVRC2012_val_00015660.JPEG,"king penguin, Aptenodytes patagonica",mobilenet,MR-2,TP,
ILSVRC2012_val_00015739.JPEG,coucal,mobilenet,MR-2,TP,
ILSVRC2012_val_00015821.JPEG,"dingo, warrigal, warragal, Canis dingo",resnet101,MR-2,TP,
ILSVRC2012_val_00015839.JPEG,moped,mobilenet,MR-2,TP,
ILSVRC2012_val_00015959.JPEG,entertainment center,nasnet_large,MR-2,TP,
ILSVRC2012_val_00015960.JPEG,"dishwasher, dish washer, dishwashing machine",nasnet_large,MR-2,TP,
ILSVRC2012_val_00016065.JPEG,beer bottle,resnet101,MR-2,TP,
ILSVRC2012_val_00016122.JPEG,stage,nasnet_large,MR-2,TP,
ILSVRC2012_val_00016156.JPEG,altar,nasnet_large,MR-2,TP,
ILSVRC2012_val_00016258.JPEG,triceratops,mobilenet,MR-2,TP,
ILSVRC2012_val_00016408.JPEG,"bannister, banister, balustrade, balusters, handrail",nasnet_large,MR-2,TP,
ILSVRC2012_val_00016610.JPEG,"recreational vehicle, RV, R.V.",resnet101,MR-2,TP,
ILSVRC2012_val_00016687.JPEG,apron,mobilenet,MR-2,TP,
ILSVRC2012_val_00016704.JPEG,entertainment center,nasnet_large,MR-2,TP,
ILSVRC2012_val_00016746.JPEG,hummingbird,nasnet_large,MR-2,TP,
ILSVRC2012_val_00016748.JPEG,golf ball,resnet101,MR-2,TP,
ILSVRC2012_val_00016748.JPEG,golf ball,nasnet_large,MR-2,TP,
ILSVRC2012_val_00016758.JPEG,altar,mobilenet,MR-2,TP,
ILSVRC2012_val_00016791.JPEG,"capuchin, ringtail, Cebus capucinus",nasnet_large,MR-2,TP,
ILSVRC2012_val_00016875.JPEG,"hand blower, blow dryer, blow drier, hair dryer, hair drier",resnet101,MR-2,TP,
ILSVRC2012_val_00016930.JPEG,water tower,mobilenet,MR-2,TP,
ILSVRC2012_val_00016948.JPEG,tile roof,nasnet_large,MR-2,TP,
ILSVRC2012_val_00016955.JPEG,"hip, rose hip, rosehip",mobilenet,MR-2,TP,
ILSVRC2012_val_00017026.JPEG,fireboat,resnet101,MR-2,TP,
ILSVRC2012_val_00017026.JPEG,fireboat,nasnet_large,MR-2,TP,
ILSVRC2012_val_00017030.JPEG,"vacuum, vacuum cleaner",nasnet_large,MR-2,TP,
ILSVRC2012_val_00017125.JPEG,printer,mobilenet,MR-2,TP,
ILSVRC2012_val_00017256.JPEG,"harmonica, mouth organ, harp, mouth harp",nasnet_large,MR-2,TP,
ILSVRC2012_val_00017293.JPEG,basketball,nasnet_large,MR-2,TP,
ILSVRC2012_val_00017307.JPEG,"barrow, garden cart, lawn cart, wheelbarrow",resnet101,MR-2,TP,
ILSVRC2012_val_00017332.JPEG,"promontory, headland, head, foreland",mobilenet,MR-2,TP,
ILSVRC2012_val_00017350.JPEG,"gas pump, gasoline pump, petrol pump, island dispenser",mobilenet,MR-2,TP,
ILSVRC2012_val_00017377.JPEG,Chesapeake Bay retriever,mobilenet,MR-2,TP,
ILSVRC2012_val_00017380.JPEG,Australian terrier,resnet101,MR-2,TP,
ILSVRC2012_val_00017449.JPEG,butternut squash,mobilenet,MR-2,TP,
ILSVRC2012_val_00017512.JPEG,broom,nasnet_large,MR-2,TP,
ILSVRC2012_val_00017567.JPEG,reel,resnet101,MR-2,TP,
ILSVRC2012_val_00017570.JPEG,water bottle,mobilenet,MR-2,TP,
ILSVRC2012_val_00017598.JPEG,"giant panda, panda, panda bear, coon bear, Ailuropoda melanoleuca",resnet101,MR-2,TP,
ILSVRC2012_val_00017606.JPEG,neck brace,nasnet_large,MR-2,TP,
ILSVRC2012_val_00017743.JPEG,shovel,nasnet_large,MR-2,TP,
ILSVRC2012_val_00017791.JPEG,overskirt,mobilenet,MR-2,FP,Uncertain
ILSVRC2012_val_00017801.JPEG,"chain saw, chainsaw",nasnet_large,MR-2,TP,
ILSVRC2012_val_00017851.JPEG,"black stork, Ciconia nigra",resnet101,MR-2,TP,
ILSVRC2012_val_00017896.JPEG,"megalith, megalithic structure",mobilenet,MR-2,TP,
ILSVRC2012_val_00017913.JPEG,"pop bottle, soda bottle",nasnet_large,MR-2,TP,
ILSVRC2012_val_00017971.JPEG,rotisserie,resnet101,MR-2,TP,
ILSVRC2012_val_00017985.JPEG,mountain tent,mobilenet,MR-2,TP,
ILSVRC2012_val_00018148.JPEG,chain,resnet101,MR-2,TP,
ILSVRC2012_val_00018185.JPEG,"ocarina, sweet potato",resnet101,MR-2,TP,
ILSVRC2012_val_00018211.JPEG,"Dungeness crab, Cancer magister",nasnet_large,MR-2,TP,
ILSVRC2012_val_00018245.JPEG,"mailbox, letter box",resnet101,MR-2,TP,
ILSVRC2012_val_00018272.JPEG,joystick,nasnet_large,MR-2,TP,
ILSVRC2012_val_00018305.JPEG,agama,mobilenet,MR-2,TP,
ILSVRC2012_val_00018321.JPEG,spatula,mobilenet,MR-2,TP,
ILSVRC2012_val_00018332.JPEG,"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",mobilenet,MR-2,TP,
ILSVRC2012_val_00018384.JPEG,steam locomotive,nasnet_large,MR-2,TP,
ILSVRC2012_val_00018407.JPEG,dowitcher,mobilenet,MR-2,TP,
ILSVRC2012_val_00018408.JPEG,"disk brake, disc brake",resnet101,MR-2,TP,
ILSVRC2012_val_00018443.JPEG,wall clock,resnet101,MR-2,TP,
ILSVRC2012_val_00018444.JPEG,pickelhaube,nasnet_large,MR-2,TP,
ILSVRC2012_val_00018445.JPEG,modem,resnet101,MR-2,TP,
ILSVRC2012_val_00018565.JPEG,"harmonica, mouth organ, harp, mouth harp",nasnet_large,MR-2,TP,
ILSVRC2012_val_00018620.JPEG,stone wall,nasnet_large,MR-2,TP,
ILSVRC2012_val_00018630.JPEG,mongoose,mobilenet,MR-2,TP,
ILSVRC2012_val_00018632.JPEG,toilet seat,mobilenet,MR-2,TP,
ILSVRC2012_val_00018651.JPEG,jack-o'-lantern,mobilenet,MR-2,TP,
ILSVRC2012_val_00018727.JPEG,fireboat,resnet101,MR-2,TP,
ILSVRC2012_val_00018788.JPEG,"American black bear, black bear, Ursus americanus, Euarctos americanus",mobilenet,MR-2,TP,
ILSVRC2012_val_00018886.JPEG,"cornet, horn, trumpet, trump",resnet101,MR-2,TP,
ILSVRC2012_val_00018925.JPEG,"picket fence, paling",nasnet_large,MR-2,TP,
ILSVRC2012_val_00019019.JPEG,"American egret, great white heron, Egretta albus",nasnet_large,MR-2,TP,
ILSVRC2012_val_00019030.JPEG,"garden spider, Aranea diademata",nasnet_large,MR-2,TP,
ILSVRC2012_val_00019030.JPEG,"garden spider, Aranea diademata",resnet101,MR-2,TP,
ILSVRC2012_val_00019070.JPEG,eel,mobilenet,MR-2,TP,
ILSVRC2012_val_00019093.JPEG,pole,nasnet_large,MR-2,TP,
ILSVRC2012_val_00019140.JPEG,pole,nasnet_large,MR-2,TP,
ILSVRC2012_val_00019148.JPEG,"king snake, kingsnake",nasnet_large,MR-2,TP,
ILSVRC2012_val_00019203.JPEG,"mountain bike, all-terrain bike, off-roader",mobilenet,MR-2,TP,
ILSVRC2012_val_00019267.JPEG,"German shepherd, German shepherd dog, German police dog, alsatian",mobilenet,MR-2,TP,
ILSVRC2012_val_00019269.JPEG,"harmonica, mouth organ, harp, mouth harp",resnet101,MR-2,TP,
ILSVRC2012_val_00019316.JPEG,table lamp,nasnet_large,MR-2,TP,
ILSVRC2012_val_00019429.JPEG,goose,mobilenet,MR-2,TP,
ILSVRC2012_val_00019445.JPEG,rugby ball,mobilenet,MR-2,TP,
ILSVRC2012_val_00019554.JPEG,rain barrel,mobilenet,MR-2,FP,Uncertain
ILSVRC2012_val_00019608.JPEG,pretzel,nasnet_large,MR-2,TP,
ILSVRC2012_val_00019611.JPEG,"notebook, notebook computer",resnet101,MR-2,FP,Uncertain
ILSVRC2012_val_00019792.JPEG,"meat loaf, meatloaf",mobilenet,MR-2,TP,
ILSVRC2012_val_00019800.JPEG,"porcupine, hedgehog",mobilenet,MR-2,TP,
ILSVRC2012_val_00019860.JPEG,"marimba, xylophone",resnet101,MR-2,FP,Uncertain
ILSVRC2012_val_00019903.JPEG,jigsaw puzzle,nasnet_large,MR-2,TP,
ILSVRC2012_val_00019926.JPEG,guacamole,nasnet_large,MR-2,TP,
ILSVRC2012_val_00019952.JPEG,comic book,nasnet_large,MR-2,TP,
ILSVRC2012_val_00019974.JPEG,stretcher,resnet101,MR-2,TP,
ILSVRC2012_val_00019977.JPEG,"wallaby, brush kangaroo",nasnet_large,MR-2,TP,
ILSVRC2012_val_00019993.JPEG,"megalith, megalithic structure",resnet101,MR-2,TP,
ILSVRC2012_val_00020184.JPEG,stretcher,mobilenet,MR-2,TP,
ILSVRC2012_val_00020185.JPEG,bubble,resnet101,MR-2,TP,
ILSVRC2012_val_00020252.JPEG,"grand piano, grand",mobilenet,MR-2,TP,
ILSVRC2012_val_00020283.JPEG,fireboat,nasnet_large,MR-2,TP,
ILSVRC2012_val_00020308.JPEG,dung beetle,resnet101,MR-2,TP,
ILSVRC2012_val_00020315.JPEG,"bobsled, bobsleigh, bob",resnet101,MR-2,TP,
ILSVRC2012_val_00020358.JPEG,shopping cart,mobilenet,MR-2,TP,
ILSVRC2012_val_00020371.JPEG,rain barrel,nasnet_large,MR-2,TP,
ILSVRC2012_val_00020384.JPEG,"dogsled, dog sled, dog sleigh",resnet101,MR-2,TP,
ILSVRC2012_val_00020384.JPEG,"dogsled, dog sled, dog sleigh",mobilenet,MR-2,TP,
ILSVRC2012_val_00020386.JPEG,"ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus",nasnet_large,MR-2,TP,
ILSVRC2012_val_00020397.JPEG,dung beetle,resnet101,MR-2,TP,
ILSVRC2012_val_00020439.JPEG,"hog, pig, grunter, squealer, Sus scrofa",mobilenet,MR-2,TP,
ILSVRC2012_val_00020490.JPEG,digital clock,mobilenet,MR-2,TP,
ILSVRC2012_val_00020537.JPEG,vestment,resnet101,MR-2,TP,
ILSVRC2012_val_00020568.JPEG,altar,resnet101,MR-2,TP,
ILSVRC2012_val_00020568.JPEG,altar,nasnet_large,MR-2,TP,
ILSVRC2012_val_00020572.JPEG,baseball,nasnet_large,MR-2,TP,
ILSVRC2012_val_00020622.JPEG,lionfish,mobilenet,MR-2,TP,
ILSVRC2012_val_00020641.JPEG,"wallet, billfold, notecase, pocketbook",resnet101,MR-2,TP,
ILSVRC2012_val_00020667.JPEG,"African crocodile, Nile crocodile, Crocodylus niloticus",nasnet_large,MR-2,TP,
ILSVRC2012_val_00020712.JPEG,spindle,mobilenet,MR-2,TP,
ILSVRC2012_val_00020746.JPEG,"lampshade, lamp shade",resnet101,MR-2,TP,
ILSVRC2012_val_00020762.JPEG,beagle,resnet101,MR-2,TP,
ILSVRC2012_val_00020763.JPEG,barbershop,resnet101,MR-2,TP,
ILSVRC2012_val_00020839.JPEG,"scale, weighing machine",resnet101,MR-2,TP,
ILSVRC2012_val_00020839.JPEG,"scale, weighing machine",nasnet_large,MR-2,TP,
ILSVRC2012_val_00020937.JPEG,football helmet,resnet101,MR-2,TP,
ILSVRC2012_val_00020938.JPEG,cabbage butterfly,resnet101,MR-2,TP,
ILSVRC2012_val_00020945.JPEG,bib,resnet101,MR-2,TP,
ILSVRC2012_val_00020946.JPEG,"dogsled, dog sled, dog sleigh",nasnet_large,MR-2,TP,
ILSVRC2012_val_00020955.JPEG,fur coat,nasnet_large,MR-2,TP,
ILSVRC2012_val_00020968.JPEG,hermit crab,mobilenet,MR-2,TP,
ILSVRC2012_val_00021038.JPEG,mask,resnet101,MR-2,TP,
ILSVRC2012_val_00021112.JPEG,printer,mobilenet,MR-2,TP,
ILSVRC2012_val_00021121.JPEG,moped,resnet101,MR-2,TP,
ILSVRC2012_val_00021259.JPEG,sea snake,resnet101,MR-2,TP,
ILSVRC2012_val_00021269.JPEG,fiddler crab,nasnet_large,MR-2,TP,
ILSVRC2012_val_00021307.JPEG,croquet ball,nasnet_large,MR-2,TP,
ILSVRC2012_val_00021386.JPEG,"bathing cap, swimming cap",nasnet_large,MR-2,TP,
ILSVRC2012_val_00021395.JPEG,"tobacco shop, tobacconist shop, tobacconist",mobilenet,MR-2,TP,
ILSVRC2012_val_00021430.JPEG,hen,nasnet_large,MR-2,TP,
ILSVRC2012_val_00021444.JPEG,power drill,resnet101,MR-2,TP,
ILSVRC2012_val_00021502.JPEG,cliff dwelling,mobilenet,MR-2,TP,
ILSVRC2012_val_00021517.JPEG,power drill,nasnet_large,MR-2,TP,
ILSVRC2012_val_00021558.JPEG,Band Aid,nasnet_large,MR-2,TP,
ILSVRC2012_val_00021578.JPEG,spindle,resnet101,MR-2,TP,
ILSVRC2012_val_00021627.JPEG,baseball,nasnet_large,MR-2,TP,
ILSVRC2012_val_00021640.JPEG,Dutch oven,mobilenet,MR-2,TP,
ILSVRC2012_val_00021727.JPEG,daisy,mobilenet,MR-2,TP,
ILSVRC2012_val_00021764.JPEG,sea lion,resnet101,MR-2,TP,
ILSVRC2012_val_00021779.JPEG,"hoopskirt, crinoline",resnet101,MR-2,FP,Uncertain
ILSVRC2012_val_00021832.JPEG,anemone fish,mobilenet,MR-2,TP,
ILSVRC2012_val_00021845.JPEG,honeycomb,mobilenet,MR-2,TP,
ILSVRC2012_val_00021867.JPEG,jellyfish,resnet101,MR-2,TP,
ILSVRC2012_val_00021884.JPEG,"megalith, megalithic structure",mobilenet,MR-2,TP,
ILSVRC2012_val_00021955.JPEG,coral reef,nasnet_large,MR-2,FP,Uncertain
ILSVRC2012_val_00022049.JPEG,wine bottle,nasnet_large,MR-2,TP,
ILSVRC2012_val_00022143.JPEG,ping-pong ball,nasnet_large,MR-2,TP,
ILSVRC2012_val_00022305.JPEG,"rock beauty, Holocanthus tricolor",nasnet_large,MR-2,TP,
ILSVRC2012_val_00022336.JPEG,"thresher, thrasher, threshing machine",resnet101,MR-2,TP,
ILSVRC2012_val_00022338.JPEG,viaduct,nasnet_large,MR-2,TP,
ILSVRC2012_val_00022398.JPEG,mongoose,mobilenet,MR-2,TP,
ILSVRC2012_val_00022449.JPEG,volleyball,resnet101,MR-2,TP,
ILSVRC2012_val_00022481.JPEG,screwdriver,nasnet_large,MR-2,TP,
ILSVRC2012_val_00022498.JPEG,"ringlet, ringlet butterfly",nasnet_large,MR-2,TP,
ILSVRC2012_val_00022503.JPEG,"beacon, lighthouse, beacon light, pharos",mobilenet,MR-2,TP,
ILSVRC2012_val_00022516.JPEG,joystick,mobilenet,MR-2,TP,
ILSVRC2012_val_00022547.JPEG,"hand-held computer, hand-held microcomputer",resnet101,MR-2,TP,
ILSVRC2012_val_00022571.JPEG,German short-haired pointer,nasnet_large,MR-2,TP,
ILSVRC2012_val_00022611.JPEG,"zucchini, courgette",resnet101,MR-2,TP,
ILSVRC2012_val_00022611.JPEG,"zucchini, courgette",nasnet_large,MR-2,TP,
ILSVRC2012_val_00022621.JPEG,nail,nasnet_large,MR-2,TP,
ILSVRC2012_val_00022687.JPEG,"black stork, Ciconia nigra",nasnet_large,MR-2,TP,
ILSVRC2012_val_00022688.JPEG,"albatross, mollymawk",nasnet_large,MR-2,TP,
ILSVRC2012_val_00022749.JPEG,anemone fish,nasnet_large,MR-2,TP,
ILSVRC2012_val_00022749.JPEG,anemone fish,resnet101,MR-2,TP,
ILSVRC2012_val_00022796.JPEG,modem,resnet101,MR-2,TP,
ILSVRC2012_val_00022830.JPEG,"racket, racquet",mobilenet,MR-2,TP,
